customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,customerid_encoded,gender_encoded,partner_encoded,dependents_encoded,phoneservice_encoded,multiplelines_encoded,internetservice_encoded,onlinesecurity_encoded,onlinebackup_encoded,deviceprotection_encoded,techsupport_encoded,streamingtv_encoded,streamingmovies_encoded,contract_encoded,paperlessbilling_encoded,paymentmethod_encoded,totalcharges_encoded,seniorcitizen_tenure_mult,seniorcitizen_monthlycharges_mult,tenure_monthlycharges_mult
0829-XXPLX,Female,0.0,No,No,-0.5037576729981889,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.8188773111629334,1871.15,No,-1.4544013317072115,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,-0.9604114723372935,0.0,0.0,-0.2170750476727819
9974-JFBHQ,Male,0.0,No,Yes,1.2879383306831464,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1429277261953275,6171.2,No,1.7263945465986854,0.990531829475428,-0.9666223112813243,1.5290240978948397,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,1.3962986637338253,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,0.9394493339611624,0.0,0.0,1.7954936486706612
5356-RHIPP,Male,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.481049737066981,20.2,Yes,0.14165288587476393,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.8725137873190261,0.0,0.0,-0.9977093598976237
6624-JDRDS,Female,0.0,No,No,-1.0738427650786138,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.1736172920362484,161.45,No,0.5793996512516386,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-1.4740520496274196,-1.1600345280715516,0.0,0.0,-0.9286012764814071
0608-JDVEC,Male,0.0,Yes,No,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.4943441130683104,1013.2,No,-1.5301462776263561,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,0.39855772409659124,-1.7091303073724153,0.0,0.0,-0.5694600353158544
9780-FKVVF,Male,0.0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.18650987393757135,336.7,No,1.6555681036613035,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,-0.18098139795843984,0.0,0.0,-0.849910794278405
1919-RTPQD,Male,0.0,Yes,Yes,-1.0331224013585834,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6651074099854147,333.65,No,-1.0978098655294204,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-0.19421900112384158,0.0,0.0,-0.8683028177562672
5214-NLTIT,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),0.8654076271675846,6511.8,No,0.09099230516260877,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,1.036878093258519,0.0,0.0,1.8802780065998212
3345-PBBFH,Male,0.0,Yes,No,-0.9924020376385531,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.5055748979694671,393.45,No,-0.5828426033388724,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,0.05517744251232697,0.0,0.0,-0.831585008580175
5055-BRMNE,Female,0.0,Yes,Yes,1.4100994218432374,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.393859073220412,7009.5,No,0.022133263417931863,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,1.2004948683828844,0.0,0.0,2.1502190378607366
9189-JWSHV,Female,0.0,Yes,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9568064621767214,2264.05,Yes,1.4583361340926217,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.71842808647375,0.0,0.0,-0.015182295353968988
2190-PHBHR,Female,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),0.9867188081797118,6921.7,No,-1.001899057385049,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,1.1687246207859203,0.0,0.0,1.9963265965153598
2650-GYRYL,Male,0.0,Yes,Yes,0.025607055362205634,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.505976692069473,600.25,No,-0.8390966086887057,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,0.8297975015331794,-1.4740520496274196,0.8780268552736984,0.0,0.0,-0.7231979218420898
0746-JTRFU,Male,0.0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3198554280508674,56.35,Yes,-1.479485696914201,0.990531829475428,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,0.729765699821199,0.0,0.0,-0.9845059624909471
5208-FVQKB,Male,0.0,Yes,No,1.5322605130033284,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0.10596639809166647,4664.15,No,0.08902490396990372,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,1.1384107005121438,1.5707489619921842,-1.2051132934870794,1.3348626109585968,0.36334884420287916,0.0,0.0,1.0937706112475951
7184-LRUUR,Female,0.0,No,No,-0.4223169455581282,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),0.016229360082695727,1441.8,No,0.7825338243984354,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,-1.2924105597255688,0.0,0.0,-0.3727338298083497
6627-CFOSN,Female,0.0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.1528985081963241,5623.7,No,0.5813670524443436,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,0.7408852864801364,0.0,0.0,1.5843938449829784
3982-JGSFD,Male,0.0,No,No,0.14776814652229667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4760643460664828,695.85,No,-0.3546240649850861,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,0.8297975015331794,-0.5377471627654142,1.174549166178697,0.0,0.0,-0.6831240651646351
1574-DYCWE,Female,0.0,Yes,Yes,0.758573602322752,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4893587220678117,1028.75,No,-1.2001147275500832,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,1.3348626109585968,-1.6937746877005493,0.0,0.0,-0.5573385216431699
7247-XOZPB,Male,0.0,Yes,No,0.8400143297628127,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),0.4200460311230638,4155.95,No,0.8026996866236622,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.1465472894797348,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,0.1557832265693801,0.0,0.0,0.8048414164921288
2466-FCCPT,Female,0.0,Yes,Yes,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4976677070686424,395.6,No,-0.9000860456625625,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,0.0615314920317198,0.0,0.0,-0.8326448130542896
6211-WWLTF,Male,0.0,Yes,No,1.247217966963116,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.1612074931971548,6330.4,No,0.4352875138859933,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,0.9844571847235283,0.0,0.0,1.767011403428834
4826-TZEVA,Female,0.0,No,No,0.3106496014024181,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.33363258711442517,2971.7,No,-0.05902203578115164,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-0.36471932989421585,0.0,0.0,0.3145935301746609
6016-NXBNJ,Male,0.0,No,No,0.10704778280226633,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.51594747407047,638,No,0.369379573930374,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,0.8297975015331794,1.3348626109585968,0.99769478788893,0.0,0.0,-0.7106569022317347
9138-EFSMO,Male,0.0,Yes,Yes,-0.2594354906780068,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),0.47156173812821356,2034.25,No,1.44407247544551,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,-0.841273043848678,0.0,0.0,-0.10018744588190295
0576-WNXXC,Male,0.0,Yes,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.0232783421833662,2510.2,Yes,-1.5404751338880578,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.5765209805406435,0.0,0.0,0.1325941910053722
4632-XJMEX,Male,0.0,No,Yes,0.8400143297628127,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.06353689592527814,3419.5,No,-0.1406691852784114,0.990531829475428,-0.9666223112813243,1.5290240978948397,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-0.5377471627654142,-0.1560947040074846,0.0,0.0,0.464312991403212
8910-LEDAG,Male,0.0,Yes,No,0.06632741908223598,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.22561578210362715,2427.35,No,1.3668519786318367,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-0.6257648643159379,0.0,0.0,0.06761492918622664
3452-GWUIN,Female,0.0,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.003336778181373,1760.25,No,-0.5454619806774764,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.0440731243426324,0.0,0.0,-0.2099876052521412
2716-GFZOR,Male,0.0,Yes,No,0.43281069256250915,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.7091987091519689,3551.65,No,-0.8125366925871875,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,-0.09520172944663666,0.0,0.0,0.6282514959927992
3724-UCSHY,Male,0.0,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.502653098069141,122.9,No,-0.4451245198495186,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-1.5100367557647734,0.0,0.0,-0.9548314372157409
8626-XHBIE,Male,0.0,No,Yes,0.9621754209229036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.328164413051698,1424.2,No,1.2625797154184688,0.990531829475428,-0.9666223112813243,1.5290240978948397,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,1.3348626109585968,-1.3109432041571314,0.0,0.0,-0.39335585853382776
4628-CTTLA,Male,0.0,No,No,1.002895784642934,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8462432830035223,2111.45,Yes,-0.1431284367692927,0.990531829475428,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.8020897384790889,0.0,0.0,-0.01743437986146227
3192-LNKRK,Male,0.0,Yes,Yes,0.06632741908223598,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,0.641065032145158,2909.95,No,-0.6339950343492038,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.3943715609847157,0.0,0.0,0.2552886381440034
4439-YRNVD,Female,0.0,No,No,-0.9109613101984924,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-0.9476129000136557,374,No,-0.20903637672491204,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-0.021600655847003047,0.0,0.0,-0.8465547467770425
2876-VBBBL,Female,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.479387940066815,20.25,Yes,-0.7530228065078596,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.8719842831924101,0.0,0.0,-0.9976872806377463
6834-NXDCA,Female,0.0,No,No,-0.7888002190384014,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3580767590546883,300.8,Yes,0.6521934953817256,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.34989321434896586,0.0,0.0,-0.8694288600100138
2208-UGTGR,Male,0.0,No,No,0.9621754209229036,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,1.1246479591934997,5581.05,No,-0.9915702011233475,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,0.7223526420485741,0.0,0.0,1.4316274458913478
3005-TYFRD,Female,0.0,Yes,No,0.9214550572028734,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.2924894562102784,5676.65,No,-0.7008866749011757,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,0.7578294185318507,0.0,0.0,1.5107374340320203
8670-MEFCP,Female,0.0,Yes,Yes,0.14776814652229667,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9352031011745621,3379.25,No,1.2793026255564617,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,-0.17250933193258275,0.0,0.0,0.4702081537904739
3079-BCHLN,Male,0.0,Yes,No,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.491020519067978,942.95,No,-0.6762941599923625,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,1.6781075905905787,0.0,0.0,-0.5936147456217142
7777-UNYHB,Female,0.0,Yes,Yes,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.4843733310673135,232.4,No,0.9841924466507035,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,-0.6893053595098662,0.0,0.0,-0.9001190312395797
5597-GLBUC,Female,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.6875953481498096,85.45,Yes,0.2218244844774949,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,1.5632051951148918,0.0,0.0,-0.9688959257576356
7278-CKDNC,Male,0.0,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5230774451333633,2088.45,No,0.8140122434817163,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.8169158540243389,0.0,0.0,-0.15348677922591167
2748-MYRVK,Female,0.0,No,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1.1678546811978192,6137,Yes,-0.8012241357291334,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,0.9267412349223767,0.0,0.0,1.7725753769179353
8450-UYIBU,Female,0.0,No,No,0.10704778280226633,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8279635160016948,1434.6,No,1.2153620867935475,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.2992941133715779,0.0,0.0,-0.39072842660841883
2969-VAPYH,Female,0.0,No,No,1.4100994218432374,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.14164135493308597,3870,No,-0.7171177347409924,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-0.5377471627654142,0.02817273205490745,0.0,0.0,0.783336217371555
4822-YCXMX,Male,0.0,No,No,-0.30015585439803716,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6659919871476498,2043.45,Yes,-0.061481287272032954,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.8380960190889816,0.0,0.0,-0.0704687620869422
7181-OQCUT,Male,0.0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,1.2991366442109427,2215,No,0.7815501238020829,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-0.7459623010577856,0.0,0.0,-0.043598302816164086
8474-UMLNT,Female,0.0,No,No,-0.7888002190384014,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0.10098100709116792,842.25,No,1.222247990968015,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,-1.2051132934870794,-1.4740520496274196,1.548908583696258,0.0,0.0,-0.6174161877695358
